data_venda,marca,modelo,ano_exato,escalao_idade,escalao_kms,combustivel,price_range,canal,country_of_origin,total_vendas
2025-12-01,Honda,Civic,2017,03. 2017-2020,3. 100-150k,Gasolina,7. 25k+,Stock Importação,DE,1
2025-12-01,Volkswagen,Polo,2020,03. 2017-2020,1. 0-50k,Gasolina,4. 10k-15k,Stock PT,PT,1
2025-12-01,Seat,Leon,2015,04. 2013-2016,4. 150-200k,Gasolina,4. 10k-15k,Stock Importação,DE,1
2025-12-01,Toyota,Corolla,2020,03. 2017-2020,4. 150-200k,Híbrido,4. 10k-15k,Stock Importação,FR,1
2025-12-01,Ford,Focus,2019,03. 2017-2020,5. 200-250k,Diesel,3. 5k-10k,Stock PT,PT,1
2025-12-01,Volkswagen,Golf VII,2015,04. 2013-2016,4. 150-200k,Diesel,4. 10k-15k,Stock Importação,DE,1
2025-12-01,BMW,1er,2015,04. 2013-2016,3. 100-150k,Diesel,3. 5k-10k,Stock Importação,BE,1
2025-12-01,Citroen,Berlingo,2013,04. 2013-2016,5. 200-250k,Diesel,1. 0-2.5k,Stock Importação,FR,1
2025-12-01,BMW,5er,1995,05. < 2013,6. 250k+,Diesel,2. 2.5k-5k,Stock PT,PT,1
2025-12-01,Opel,Astra,2005,05. < 2013,6. 250k+,Diesel,1. 0-2.5k,Stock PT,PT,1
2025-12-01,Toyota,Yaris,2017,03. 2017-2020,2. 50-100k,Híbrido,4. 10k-15k,Stock PT,PT,1
2025-12-01,Ford,Mondeo,2008,05. < 2013,6. 250k+,Diesel,1. 0-2.5k,Stock PT,PT,1
2025-12-01,Peugeot,508,2013,04. 2013-2016,3. 100-150k,Híbrido,3. 5k-10k,Stock PT,FR,1
2025-12-01,Volvo,V90,2016,04. 2013-2016,5. 200-250k,Diesel,4. 10k-15k,Stock PT,DE,1
2025-12-01,Seat,Ibiza,2016,04. 2013-2016,3. 100-150k,Diesel,3. 5k-10k,Stock PT,PT,1
2025-12-01,Opel,Corsa,2024,02. 2021-2024,1. 0-50k,Gasolina,4. 10k-15k,Stock PT,PT,1
2025-12-01,Mercedes-Benz,A-Klasse,2018,03. 2017-2020,3. 100-150k,Diesel,5. 15k-20k,Stock Importação,FR,1
2025-12-01,Opel,Corsa,2015,04. 2013-2016,2. 50-100k,Diesel,2. 2.5k-5k,Stock Importação,ES,1
2025-12-01,Chevrolet,Aveo,2008,05. < 2013,2. 50-100k,Gasolina,1. 0-2.5k,Stock PT,PT,1
2025-12-01,Peugeot,Partner,2016,04. 2013-2016,5. 200-250k,Diesel,2. 2.5k-5k,Stock Importação,ES,1
2025-12-01,Porsche,Cayenne,2015,04. 2013-2016,5. 200-250k,Híbrido,6. 20k-25k,Stock Importação,DE,1
2025-12-01,BMW,1er,2015,04. 2013-2016,3. 100-150k,Diesel,5. 15k-20k,Stock PT,DE,1
2025-12-01,Renault,Clio,2022,02. 2021-2024,1. 0-50k,Gasolina,4. 10k-15k,Stock PT,PT,1
2025-12-01,Porsche,Macan,2014,04. 2013-2016,3. 100-150k,Diesel,7. 25k+,Stock Importação,IT,1
2025-12-01,Renault,Grand Scenic,2019,03. 2017-2020,3. 100-150k,Diesel,4. 10k-15k,Stock PT,PT,1
2025-12-01,Peugeot,2008,2016,04. 2013-2016,5. 200-250k,Diesel,3. 5k-10k,Stock PT,FR,1
2025-12-01,Volkswagen,Golf VI,2010,05. < 2013,4. 150-200k,Diesel,2. 2.5k-5k,Stock PT,PT,1
2025-12-01,Peugeot,Boxer,2021,02. 2021-2024,2. 50-100k,Diesel,4. 10k-15k,Stock Importação,FR,1
2025-12-01,Peugeot,3008,2021,02. 2021-2024,2. 50-100k,Híbrido,5. 15k-20k,Stock Importação,ES,1
2025-12-01,Alfa Romeo,MiTo,2009,05. < 2013,3. 100-150k,Diesel,2. 2.5k-5k,Stock PT,PT,1
2025-12-01,Fiat,Punto,2000,05. < 2013,3. 100-150k,Gasolina,1. 0-2.5k,Stock PT,PT,1
2025-12-01,Audi,A3 Sportback,2011,05. < 2013,5. 200-250k,Diesel,2. 2.5k-5k,Stock Importação,DE,1
2025-12-01,Fiat,500,2011,05. < 2013,4. 150-200k,Gasolina,1. 0-2.5k,Stock Importação,FR,1
2025-12-01,Audi,TT,2007,05. < 2013,5. 200-250k,Gasolina,2. 2.5k-5k,Stock Importação,DE,1
2025-12-01,Peugeot,3008,2017,03. 2017-2020,4. 150-200k,Diesel,3. 5k-10k,Stock Importação,FR,1
2025-12-01,Opel,Zafira,2006,05. < 2013,4. 150-200k,Diesel,2. 2.5k-5k,Stock PT,PT,1
2025-12-01,Renault,Clio,2013,04. 2013-2016,3. 100-150k,Diesel,2. 2.5k-5k,Stock Importação,ES,1
2025-12-01,Volkswagen,Golf VI,2011,05. < 2013,4. 150-200k,Gasolina,4. 10k-15k,Stock Importação,DE,1
2025-12-01,Mazda,2,2023,02. 2021-2024,1. 0-50k,Híbrido,5. 15k-20k,Stock PT,PT,1
2025-12-01,Volkswagen,Golf V,2006,05. < 2013,4. 150-200k,Gasolina,1. 0-2.5k,Stock Importação,DE,1
2025-12-01,Fiat,500,2008,05. < 2013,3. 100-150k,Gasolina,2. 2.5k-5k,Stock PT,PT,1
2025-12-01,Porsche,Macan,2015,04. 2013-2016,5. 200-250k,Diesel,6. 20k-25k,Stock Importação,DE,1
2025-12-01,Peugeot,Partner,2020,03. 2017-2020,4. 150-200k,Diesel,3. 5k-10k,Stock Importação,ES,1
2025-12-01,Ford,Focus,2018,03. 2017-2020,2. 50-100k,Gasolina,3. 5k-10k,Stock Importação,DE,1
2025-12-01,Citroen,C3 Aircross,2020,03. 2017-2020,2. 50-100k,Gasolina,3. 5k-10k,Stock Importação,FR,1
2025-12-01,Mercedes-Benz,A-Klasse,2014,04. 2013-2016,5. 200-250k,Diesel,2. 2.5k-5k,Stock Importação,BE,1
2025-12-01,Renault,Grand Scenic,2018,03. 2017-2020,6. 250k+,Diesel,3. 5k-10k,Stock PT,IT,1
2025-12-01,Mercedes-Benz,C-Klasse,2011,05. < 2013,4. 150-200k,Gasolina,2. 2.5k-5k,Stock Importação,DE,1
2025-12-01,Ford,Kuga,2018,03. 2017-2020,3. 100-150k,Diesel,4. 10k-15k,Stock PT,PT,1
2025-12-01,Mercedes-Benz,C-Klasse,2017,03. 2017-2020,2. 50-100k,Diesel,6. 20k-25k,Stock PT,PT,1
2025-12-01,Mercedes-Benz,E-Klasse,2004,05. < 2013,6. 250k+,Diesel,3. 5k-10k,Stock PT,PT,1
2025-12-01,Renault,Captur,2021,02. 2021-2024,2. 50-100k,Gasolina,4. 10k-15k,Stock PT,PT,1
2025-12-01,Ford,Ranger,2015,04. 2013-2016,3. 100-150k,Diesel,5. 15k-20k,Stock Importação,DE,1
2025-12-01,Volkswagen,Tiguan Allspace,2022,02. 2021-2024,2. 50-100k,Diesel,7. 25k+,Stock PT,PT,1
2025-12-01,Toyota,iQ,2009,05. < 2013,4. 150-200k,Gasolina,2. 2.5k-5k,Stock PT,NL,1
2025-12-01,Audi,Q7,2008,05. < 2013,6. 250k+,Diesel,2. 2.5k-5k,Stock PT,PT,1
2025-12-01,Renault,Megane,2020,03. 2017-2020,2. 50-100k,Diesel,4. 10k-15k,Stock PT,FR,1
2025-12-01,Peugeot,308,2016,04. 2013-2016,3. 100-150k,Gasolina,2. 2.5k-5k,Stock Importação,FR,1
2025-12-01,Mercedes-Benz,C-Klasse,2004,05. < 2013,6. 250k+,Diesel,2. 2.5k-5k,Stock PT,PT,1
2025-12-01,Peugeot,2008,2014,04. 2013-2016,3. 100-150k,Gasolina,2. 2.5k-5k,Stock Importação,FR,1
2025-12-01,Mercedes-Benz,GLA-Klasse,2015,04. 2013-2016,3. 100-150k,Diesel,5. 15k-20k,Stock PT,PT,1
2025-12-01,Skoda,Superb,2004,05. < 2013,6. 250k+,Diesel,2. 2.5k-5k,Stock PT,PT,1
2025-12-01,Volkswagen,Golf VI,2010,05. < 2013,3. 100-150k,Diesel,3. 5k-10k,Stock PT,PT,1
2025-12-01,Toyota,ProAce City,2021,02. 2021-2024,2. 50-100k,Diesel,3. 5k-10k,Stock Importação,ES,1
2025-12-01,MINI,MINI,2017,03. 2017-2020,3. 100-150k,Diesel,3. 5k-10k,Stock Importação,IT,1
2025-12-01,Mercedes-Benz,GLA-Klasse,2015,04. 2013-2016,3. 100-150k,Diesel,4. 10k-15k,Stock Importação,BE,1
2025-12-01,BMW,3er,2012,05. < 2013,5. 200-250k,Diesel,2. 2.5k-5k,Stock Importação,BE,1
2025-12-01,Renault,Megane,2010,05. < 2013,5. 200-250k,Diesel,2. 2.5k-5k,Stock PT,PT,1
2025-12-01,Citroen,C3,2010,05. < 2013,1. 0-50k,Gasolina,2. 2.5k-5k,Stock PT,PT,1
2025-12-01,Citroen,C4 Grand Picasso,2008,05. < 2013,6. 250k+,Diesel,1. 0-2.5k,Stock PT,PT,1
2025-12-01,Volvo,XC60,2010,05. < 2013,5. 200-250k,Diesel,3. 5k-10k,Stock PT,PT,1
2025-12-01,Tesla,Model Y,2022,02. 2021-2024,2. 50-100k,Elétrico,7. 25k+,Stock Importação,FR,1
2025-12-01,Ford,Focus,2006,05. < 2013,4. 150-200k,Gasolina,1. 0-2.5k,Stock PT,PT,1
2025-12-01,Smart,fortwo,2010,05. < 2013,3. 100-150k,Diesel,2. 2.5k-5k,Stock Importação,DE,1
2025-12-01,Volkswagen,Polo,2012,05. < 2013,5. 200-250k,Gasolina,1. 0-2.5k,Stock Importação,ES,1
2025-12-01,Mercedes-Benz,C-Klasse,2020,03. 2017-2020,4. 150-200k,Híbrido,5. 15k-20k,Stock Importação,DE,1
2025-12-01,Fiat,500,2017,03. 2017-2020,3. 100-150k,Gasolina,3. 5k-10k,Stock PT,PT,1
2025-12-01,Mercedes-Benz,CLA-Klasse,2021,02. 2021-2024,2. 50-100k,Diesel,7. 25k+,Stock Importação,FR,1
2025-12-01,Ford,Ka,2016,04. 2013-2016,3. 100-150k,Gasolina,2. 2.5k-5k,Stock PT,PT,1
2025-12-01,Seat,Ibiza,2011,05. < 2013,3. 100-150k,Diesel,2. 2.5k-5k,Stock PT,PT,1
2025-12-01,Opel,Corsa,2014,04. 2013-2016,2. 50-100k,Gasolina,3. 5k-10k,Stock Importação,ES,1
2025-12-01,Mercedes-Benz,A-Klasse,2021,02. 2021-2024,2. 50-100k,Diesel,6. 20k-25k,Stock PT,PT,1
2025-12-01,Renault,Talisman,2016,04. 2013-2016,4. 150-200k,Diesel,3. 5k-10k,Stock PT,PT,1
2025-12-01,Citroen,Berlingo,2014,04. 2013-2016,4. 150-200k,Diesel,2. 2.5k-5k,Stock Importação,ES,1
2025-12-01,BMW,3er,2002,05. < 2013,6. 250k+,Diesel,2. 2.5k-5k,Stock PT,DE,1
2025-12-01,Nissan,Juke,2016,04. 2013-2016,3. 100-150k,Diesel,3. 5k-10k,Stock PT,FR,1
2025-12-01,Toyota,Yaris,2004,05. < 2013,4. 150-200k,Gasolina,1. 0-2.5k,Stock PT,PT,1
2025-12-01,Peugeot,3008,2020,03. 2017-2020,2. 50-100k,Diesel,4. 10k-15k,Stock Importação,FR,1
2025-12-01,Fiat,500,2018,03. 2017-2020,2. 50-100k,Gasolina,3. 5k-10k,Stock Importação,ES,1
2025-12-01,Peugeot,2008,2015,04. 2013-2016,2. 50-100k,Gasolina,2. 2.5k-5k,Stock Importação,FR,1
2025-12-01,Renault,Megane,2005,05. < 2013,5. 200-250k,Diesel,1. 0-2.5k,Stock PT,PT,1
2025-12-01,Peugeot,308,2023,02. 2021-2024,1. 0-50k,Híbrido,6. 20k-25k,Stock Importação,FR,1
2025-12-01,Peugeot,3008,2017,03. 2017-2020,3. 100-150k,Diesel,4. 10k-15k,Stock Importação,FR,1
2025-12-01,Land Rover,Evoque,2021,02. 2021-2024,2. 50-100k,Híbrido,7. 25k+,Stock Importação,DE,1
2025-12-01,Nissan,Qashqai,2011,05. < 2013,6. 250k+,Diesel,2. 2.5k-5k,Stock PT,IT,1
2025-12-01,Chevrolet,Aveo,2010,05. < 2013,3. 100-150k,Gasolina,1. 0-2.5k,Stock PT,PT,1
2025-12-01,Mercedes-Benz,C-Klasse,2021,02. 2021-2024,3. 100-150k,Híbrido,6. 20k-25k,Stock Importação,DE,1
2025-12-01,Citroen,C1,2013,04. 2013-2016,3. 100-150k,Gasolina,2. 2.5k-5k,Stock PT,DE,1
2025-12-01,Nissan,Qashqai+2,2010,05. < 2013,5. 200-250k,Diesel,2. 2.5k-5k,Stock PT,PT,1
2025-12-01,Toyota,Land Cruiser,2004,05. < 2013,2. 50-100k,Diesel,7. 25k+,Stock PT,ES,1
2025-12-01,Toyota,Aygo,2018,03. 2017-2020,1. 0-50k,Gasolina,3. 5k-10k,Stock PT,PT,1
2025-12-01,Mercedes-Benz,CLA-Klasse,2019,03. 2017-2020,2. 50-100k,Diesel,6. 20k-25k,Stock Importação,FR,1
2025-12-01,MINI,MINI,2015,04. 2013-2016,4. 150-200k,Diesel,3. 5k-10k,Stock PT,PT,1
2025-12-01,Volvo,V60,2017,03. 2017-2020,4. 150-200k,Diesel,4. 10k-15k,Stock PT,PT,1
2025-12-01,Volkswagen,T-Roc,2022,02. 2021-2024,1. 0-50k,Gasolina,5. 15k-20k,Stock PT,PT,1
2025-12-01,Citroen,C3,2022,02. 2021-2024,2. 50-100k,Gasolina,4. 10k-15k,Stock PT,PT,1
2025-12-01,MG Rover,25,2004,05. < 2013,3. 100-150k,Gasolina,1. 0-2.5k,Stock PT,PT,1
2025-12-01,Renault,Megane,2008,05. < 2013,6. 250k+,Diesel,1. 0-2.5k,Stock PT,PT,1
2025-12-01,Jaguar,XKR,2001,05. < 2013,4. 150-200k,Gasolina,3. 5k-10k,Stock Importação,DE,1
2025-12-01,Seat,Ibiza,2014,04. 2013-2016,6. 250k+,Diesel,1. 0-2.5k,Stock PT,PT,1
2025-12-01,MINI,MINI,2011,05. < 2013,3. 100-150k,Gasolina,2. 2.5k-5k,Stock Importação,DE,1
2025-12-01,Ford,Galaxy,2000,05. < 2013,5. 200-250k,Diesel,1. 0-2.5k,Stock PT,PT,1
2025-12-01,Peugeot,3008,2019,03. 2017-2020,3. 100-150k,Gasolina,4. 10k-15k,Stock Importação,IT,1
2025-11-28,BMW,4er,2015,04. 2013-2016,4. 150-200k,Diesel,4. 10k-15k,Stock Importação,BE,1
2025-11-28,Mercedes-Benz,A-Klasse,2018,03. 2017-2020,3. 100-150k,Diesel,5. 15k-20k,Stock Importação,FR,1
2025-11-28,Chevrolet,Spark,2011,05. < 2013,3. 100-150k,Gasolina,1. 0-2.5k,Stock Importação,DE,1
2025-11-28,Peugeot,308,2014,04. 2013-2016,4. 150-200k,Diesel,3. 5k-10k,Stock PT,BE,1
2025-11-28,Toyota,Auris,2016,04. 2013-2016,1. 0-50k,Híbrido,4. 10k-15k,Stock PT,PT,1
2025-11-28,Renault,Megane,2018,03. 2017-2020,2. 50-100k,Diesel,4. 10k-15k,Stock PT,PT,1
2025-11-28,Opel,Corsa,2020,03. 2017-2020,3. 100-150k,Elétrico,3. 5k-10k,Stock Importação,NL,1
2025-11-28,Nissan,Qashqai,2019,03. 2017-2020,2. 50-100k,Diesel,5. 15k-20k,Stock PT,PT,1
2025-11-28,Volkswagen,Golf VII,2018,03. 2017-2020,3. 100-150k,Híbrido,5. 15k-20k,Stock PT,PT,1
2025-11-28,Mercedes-Benz,A-Klasse,2018,03. 2017-2020,3. 100-150k,Diesel,4. 10k-15k,Stock Importação,DE,1
2025-11-28,MINI,MINI,2009,05. < 2013,5. 200-250k,Diesel,2. 2.5k-5k,Stock PT,PT,1
2025-11-28,Peugeot,308,2020,03. 2017-2020,2. 50-100k,Gasolina,3. 5k-10k,Stock Importação,FR,1
2025-11-28,Peugeot,207,2008,05. < 2013,6. 250k+,Diesel,1. 0-2.5k,Stock PT,PT,1
2025-11-28,Volkswagen,Sharan,2002,05. < 2013,5. 200-250k,Diesel,2. 2.5k-5k,Stock PT,DE,1
2025-11-28,BMW,1er,2018,03. 2017-2020,3. 100-150k,Diesel,3. 5k-10k,Stock Importação,BE,1
2025-11-28,Seat,Ibiza,2018,03. 2017-2020,3. 100-150k,Gasolina,4. 10k-15k,Stock PT,PT,1
2025-11-28,Citroen,C3 Aircross,2019,03. 2017-2020,2. 50-100k,Gasolina,3. 5k-10k,Stock Importação,FR,1
2025-11-28,BMW,X1,2016,04. 2013-2016,4. 150-200k,Diesel,4. 10k-15k,Stock Importação,BE,1
2025-11-28,Nissan,Qashqai,2012,05. < 2013,4. 150-200k,Diesel,3. 5k-10k,Stock PT,PT,1
2025-11-28,Mercedes-Benz,C-Klasse,2017,03. 2017-2020,3. 100-150k,Diesel,4. 10k-15k,Stock PT,PT,1
2025-11-28,Volvo,XC40,2022,02. 2021-2024,1. 0-50k,Elétrico,7. 25k+,Stock Importação,DE,1
2025-11-28,Peugeot,2008,2019,03. 2017-2020,3. 100-150k,Gasolina,3. 5k-10k,Stock Importação,ES,1
2025-11-28,BMW,4er,2017,03. 2017-2020,4. 150-200k,Diesel,4. 10k-15k,Stock Importação,BE,1
2025-11-28,Mercedes-Benz,CLA-Klasse,2015,04. 2013-2016,3. 100-150k,Diesel,4. 10k-15k,Stock Importação,BE,1
2025-11-28,Peugeot,2008,2017,03. 2017-2020,2. 50-100k,Gasolina,2. 2.5k-5k,Stock Importação,FR,1
2025-11-28,Peugeot,2008,2020,03. 2017-2020,3. 100-150k,Gasolina,4. 10k-15k,Stock Importação,FR,1
2025-11-28,BMW,1er,2009,05. < 2013,6. 250k+,Diesel,1. 0-2.5k,Stock Importação,BE,1
2025-11-28,Citroen,C3,2021,02. 2021-2024,3. 100-150k,Gasolina,3. 5k-10k,Stock Importação,SI,1
2025-11-28,Skoda,Octavia,2010,05. < 2013,6. 250k+,Diesel,1. 0-2.5k,Stock PT,PT,1
2025-11-28,Toyota,Corolla,1997,05. < 2013,6. 250k+,Diesel,1. 0-2.5k,Stock PT,PT,1
2025-11-28,Mercedes-Benz,CLA-Klasse,2016,04. 2013-2016,3. 100-150k,Diesel,4. 10k-15k,Stock Importação,BE,1
2025-11-28,Peugeot,2008,2021,02. 2021-2024,2. 50-100k,Gasolina,5. 15k-20k,Stock PT,PT,1
2025-11-28,Volkswagen,Passat,2015,04. 2013-2016,4. 150-200k,Diesel,3. 5k-10k,Stock PT,FR,1
2025-11-28,Citroen,C3 Aircross,2018,03. 2017-2020,2. 50-100k,Gasolina,3. 5k-10k,Stock Importação,ES,1
2025-11-28,Mercedes-Benz,C-Klasse,2015,04. 2013-2016,4. 150-200k,Diesel,4. 10k-15k,Stock Importação,FR,1
2025-11-28,Citroen,C4 Cactus,2018,03. 2017-2020,2. 50-100k,Gasolina,3. 5k-10k,Stock PT,PT,1
2025-11-28,Mercedes-Benz,C-Klasse,2019,03. 2017-2020,5. 200-250k,Diesel,4. 10k-15k,Stock Importação,FR,1
2025-11-28,Citroen,C4 Cactus,2017,03. 2017-2020,4. 150-200k,Diesel,2. 2.5k-5k,Stock Importação,ES,1
2025-11-28,Volkswagen,Golf VII,2017,03. 2017-2020,3. 100-150k,Diesel,4. 10k-15k,Stock PT,PT,1
2025-11-28,Fiat,500,2010,05. < 2013,4. 150-200k,Gasolina,1. 0-2.5k,Stock Importação,FR,1
2025-11-28,Fiat,500C,2016,04. 2013-2016,3. 100-150k,Gasolina,3. 5k-10k,Stock PT,BE,1
2025-11-28,Dacia,Spring,2022,02. 2021-2024,1. 0-50k,Elétrico,3. 5k-10k,Stock Importação,DE,1
2025-11-28,Renault,Zoe,2020,03. 2017-2020,2. 50-100k,Elétrico,3. 5k-10k,Stock Importação,DE,1
2025-11-28,BMW,3er,2017,03. 2017-2020,2. 50-100k,Diesel,5. 15k-20k,Stock PT,LU,1
2025-11-28,Volkswagen,Tiguan Allspace,2023,02. 2021-2024,1. 0-50k,Gasolina,7. 25k+,Stock PT,PT,1
2025-11-28,Peugeot,3008,2017,03. 2017-2020,3. 100-150k,Gasolina,4. 10k-15k,Stock Importação,FR,1
2025-11-28,Fiat,Scudo,2010,05. < 2013,6. 250k+,Diesel,1. 0-2.5k,Stock Importação,DE,1
2025-11-28,Volkswagen,Golf VII,2017,03. 2017-2020,5. 200-250k,Diesel,3. 5k-10k,Stock Importação,FR,1
2025-11-28,Volkswagen,Polo,2004,05. < 2013,4. 150-200k,Gasolina,1. 0-2.5k,Stock PT,PT,1
2025-11-28,Seat,Leon,2015,04. 2013-2016,6. 250k+,Diesel,2. 2.5k-5k,Stock Importação,ES,1
2025-11-28,Peugeot,2008,2021,02. 2021-2024,1. 0-50k,Gasolina,4. 10k-15k,Stock Importação,FR,1
2025-11-28,Renault,Megane,2005,05. < 2013,6. 250k+,Diesel,1. 0-2.5k,Stock PT,PT,1
2025-11-28,Toyota,Corolla,2002,05. < 2013,5. 200-250k,Gasolina,3. 5k-10k,Stock PT,PT,1
2025-11-28,Skoda,Yeti,2014,04. 2013-2016,4. 150-200k,Diesel,3. 5k-10k,Stock PT,PT,1
2025-11-28,BMW,5er,1991,05. < 2013,5. 200-250k,Gasolina,1. 0-2.5k,Stock PT,PT,1
2025-11-28,Renault,Captur,2014,04. 2013-2016,4. 150-200k,Diesel,3. 5k-10k,Stock Importação,BE,1
2025-11-28,Renault,Megane,2009,05. < 2013,5. 200-250k,Diesel,2. 2.5k-5k,Stock PT,PT,1
2025-11-28,Citroen,C4 Grand Picasso,2017,03. 2017-2020,4. 150-200k,Diesel,3. 5k-10k,Stock Importação,FR,1
2025-11-28,Peugeot,RCZ,2011,05. < 2013,3. 100-150k,Gasolina,3. 5k-10k,Stock PT,PT,1
2025-11-28,Dacia,Spring,2021,02. 2021-2024,1. 0-50k,Elétrico,3. 5k-10k,Stock Importação,FR,1
2025-11-28,Ford,Fiesta,2009,05. < 2013,4. 150-200k,Diesel,2. 2.5k-5k,Stock PT,PT,1
2025-11-28,Mercedes-Benz,C-Klasse,2011,05. < 2013,5. 200-250k,Diesel,2. 2.5k-5k,Stock Importação,IT,1
2025-11-28,Peugeot,208,2013,04. 2013-2016,3. 100-150k,Gasolina,1. 0-2.5k,Stock Importação,FR,1
2025-11-28,BMW,7er,1997,05. < 2013,6. 250k+,Gasolina,2. 2.5k-5k,Stock PT,DE,1
2025-11-28,Mazda,2,2008,05. < 2013,5. 200-250k,Diesel,1. 0-2.5k,Stock PT,PT,1
2025-11-28,Mercedes-Benz,C-Klasse,2018,03. 2017-2020,3. 100-150k,Diesel,5. 15k-20k,Stock PT,PT,1
2025-11-28,Fiat,500L,2015,04. 2013-2016,3. 100-150k,Diesel,3. 5k-10k,Stock PT,PT,1
2025-11-28,Mazda,MX-5,2011,05. < 2013,3. 100-150k,Gasolina,3. 5k-10k,Stock Importação,DE,1
2025-11-28,Peugeot,308,2014,04. 2013-2016,5. 200-250k,Diesel,2. 2.5k-5k,Stock Importação,FR,1
2025-11-28,Dacia,Logan,2017,03. 2017-2020,4. 150-200k,Diesel,2. 2.5k-5k,Stock PT,PT,1
2025-11-28,Peugeot,206,2000,05. < 2013,5. 200-250k,Gasolina,1. 0-2.5k,Stock PT,PT,1
2025-11-28,BMW,3er,2018,03. 2017-2020,4. 150-200k,Diesel,5. 15k-20k,Stock PT,PT,1
2025-11-28,Peugeot,Partner,2020,03. 2017-2020,4. 150-200k,Diesel,3. 5k-10k,Stock Importação,ES,1
2025-11-28,Renault,Captur,2013,04. 2013-2016,4. 150-200k,Diesel,3. 5k-10k,Stock Importação,FR,1
2025-11-28,Audi,A4,2012,05. < 2013,6. 250k+,Diesel,2. 2.5k-5k,Stock Importação,DE,1
2025-11-28,Renault,Captur,2019,03. 2017-2020,2. 50-100k,Gasolina,3. 5k-10k,Stock Importação,PT,1
2025-11-28,Peugeot,2008,2019,03. 2017-2020,1. 0-50k,Gasolina,3. 5k-10k,Stock Importação,BG,1
2025-11-28,Peugeot,407,2006,05. < 2013,4. 150-200k,Diesel,1. 0-2.5k,Stock PT,PT,1
2025-11-28,Ford,Focus,2014,04. 2013-2016,3. 100-150k,Gasolina,1. 0-2.5k,Stock Importação,DE,1
2025-11-28,Peugeot,206+,2010,05. < 2013,3. 100-150k,Gasolina,1. 0-2.5k,Stock PT,PT,1
2025-11-28,BMW,3er,2017,03. 2017-2020,5. 200-250k,Diesel,3. 5k-10k,Stock Importação,BE,1
2025-11-28,Fiat,500X,2016,04. 2013-2016,2. 50-100k,Diesel,3. 5k-10k,Stock PT,PT,1
2025-11-28,Renault,Captur,2015,04. 2013-2016,2. 50-100k,Gasolina,2. 2.5k-5k,Stock Importação,FR,1
2025-11-28,Mercedes-Benz,CLA-Klasse,2018,03. 2017-2020,4. 150-200k,Diesel,4. 10k-15k,Stock Importação,BE,1
2025-11-28,Mercedes-Benz,C-Klasse,2011,05. < 2013,4. 150-200k,Diesel,3. 5k-10k,Stock PT,DE,1
2025-11-28,Renault,Grand Scenic,2017,03. 2017-2020,4. 150-200k,Diesel,4. 10k-15k,Stock PT,FR,1
2025-11-28,Citroen,C3,2018,03. 2017-2020,3. 100-150k,Gasolina,2. 2.5k-5k,Stock Importação,ES,1
2025-11-28,Audi,A6,2015,04. 2013-2016,6. 250k+,Diesel,3. 5k-10k,Stock PT,PT,1
2025-11-28,Citroen,C3,2021,02. 2021-2024,2. 50-100k,Gasolina,3. 5k-10k,Stock Importação,FR,1
2025-11-28,Abarth,500,2009,05. < 2013,3. 100-150k,Gasolina,3. 5k-10k,Stock PT,NL,1
2025-11-28,Peugeot,2008,2020,03. 2017-2020,3. 100-150k,Gasolina,3. 5k-10k,Stock Importação,ES,1
2025-11-28,Citroen,C4 Cactus,2016,04. 2013-2016,4. 150-200k,Gasolina,2. 2.5k-5k,Stock PT,PT,1
2025-11-28,Citroen,C3,2014,04. 2013-2016,2. 50-100k,Gasolina,1. 0-2.5k,Stock Importação,FR,1
2025-11-28,Renault,Megane,2021,02. 2021-2024,3. 100-150k,Híbrido,3. 5k-10k,Stock Importação,ES,1
2025-11-28,BMW,1er,2017,03. 2017-2020,5. 200-250k,Diesel,3. 5k-10k,Stock Importação,BE,1
2025-11-28,Opel,Astra,2011,05. < 2013,4. 150-200k,Diesel,2. 2.5k-5k,Stock PT,PT,1
2025-11-28,Dacia,Logan,2010,05. < 2013,3. 100-150k,Diesel,2. 2.5k-5k,Stock PT,PT,1
2025-11-28,Renault,Clio,2018,03. 2017-2020,3. 100-150k,Diesel,2. 2.5k-5k,Stock PT,DE,1
2025-11-28,Volkswagen,Golf VII,2014,04. 2013-2016,3. 100-150k,Diesel,3. 5k-10k,Stock Importação,BE,1
2025-11-28,Volkswagen,Polo,2010,05. < 2013,5. 200-250k,Diesel,2. 2.5k-5k,Stock PT,PT,1
2025-11-28,Citroen,C3 Aircross,2018,03. 2017-2020,3. 100-150k,Gasolina,3. 5k-10k,Stock PT,FR,1
2025-11-28,Peugeot,207,2009,05. < 2013,2. 50-100k,Gasolina,2. 2.5k-5k,Stock PT,PT,1
2025-11-28,BMW,2er,2018,03. 2017-2020,5. 200-250k,Diesel,3. 5k-10k,Stock Importação,BE,1
2025-11-28,BMW,1er,2012,05. < 2013,6. 250k+,Diesel,3. 5k-10k,Stock PT,PT,1
2025-11-28,Ford,Focus,2015,04. 2013-2016,3. 100-150k,Gasolina,1. 0-2.5k,Stock Importação,FR,1
2025-11-28,Renault,Clio,2013,04. 2013-2016,4. 150-200k,Diesel,2. 2.5k-5k,Stock PT,PT,1
2025-11-28,Hyundai,Kona,2018,03. 2017-2020,1. 0-50k,Gasolina,4. 10k-15k,Stock PT,PT,1
2025-11-28,Seat,Ateca,2018,03. 2017-2020,5. 200-250k,Diesel,3. 5k-10k,Stock PT,PT,1
